,group,filepath,subgroup
0,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Address Accepting the Presidential Nomination at the Republican National Convention in Cleveland, Ohio - July 21, 2016.txt",test6
1,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Address to the National Guard Association of the United States 138th General Conference & Exhibition at the Baltimore Convention Center in Baltimore, Maryland - September 12, 2016.txt",test50
2,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Excerpts of Remarks at Aaron Bessant Park in Panama City, Florida - October 11, 2016.txt",test35
3,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: News Conference in Doral, Florida - July 27, 2016.txt",test22
4,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks Announcing Candidacy for President in New York City - June 16, 2015.txt",test9
5,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at a Rally at Berglund Center in Roanoke, Virginia - September 24, 2016.txt",test56
6,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at a Rally at Canton Memorial Civic Center in Canton, Ohio - September 14, 2016.txt",test46
7,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at a Rally at Sun Center Studios in Chester Township, Pennsylvania - September 22, 2016.txt",test1
8,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at a Rally at the Greenville Convention Center in Greenville, North Carolina - September 6, 2016.txt",test59
9,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at a Rally at the James L. Knight Center in Miami, Florida - September 16, 2016.txt",test3
10,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at a Rally at the Mid-America Center in Council Bluffs, Iowa - September 28, 2016.txt",test20
11,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at a Rally at the New Hampshire Sportsplex in Bedford, New Hampshire - September 29, 2016.txt",test15
12,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at a Rally at the Pensacola Bay Center in Pensacola, Florida - September 9, 2016.txt",test53
13,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at a Rally at Waukesha County Expo Center in Waukesha, Wisconsin - September 28, 2016.txt",test27
14,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at Aston Community Center in Aston, Pennsylvania - September 13, 2016.txt",test16
15,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at Great Faith International Ministries in Detroit, Michigan - September 3, 2016.txt",test18
16,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at Henderson Pavilion in Henderson, Nevada - October 5, 2016.txt",test49
17,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at High Point University in High Point, North Carolina - September 20, 2016.txt",test41
18,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at Luedecke Arena in Austin, Texas - August 23, 2016.txt",test57
19,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at McGlohon Theatre at Spirit Square in Charlotte, North Carolina - October 26, 2016.txt",test54
20,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at Prescott Valley Event Center in Prescott Valley, Arizona - October 4, 2016.txt",test19
21,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at Saint Anselm College in Manchester, New Hampshire - June 13, 2016.txt",test31
22,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at Seven Flags Event Center in Des Moines, Iowa - September 13, 2016.txt",test55
23,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the AIPAC Policy Conference in Washington, DC - March 21, 2016.txt",test12
24,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Budweiser Events Center in Loveland, Colorado - October 3, 2016.txt",test39
25,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Charlotte Convention Center in Charlotte, North Carolina - August 18, 2016.txt",test36
26,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Cleveland Arts and Social Sciences Academy in Cleveland, Ohio - September 8, 2016.txt",test58
27,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Collier County Fairgrounds in Naples, Florida - October 23, 2016.txt",test13
28,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Cross Insurance Center in Bangor, Maine - October 15, 2016.txt",test0
29,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Delaware County Fairgrounds in Delaware, Ohio - October 20, 2016.txt",test47
30,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Jeffco Fairgrounds Event Center in Golden, Colorado - October 29, 2016.txt",test11
31,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the KI Convention Center in Green Bay, Wisconsin - October 17, 2016.txt",test40
32,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Newtown Athletic Club Sports Training Center in Newtown, Pennsylvania - October 21, 2016.txt",test33
33,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Phoenix Convention Center in Phoenix, Arizona - October 29, 2016.txt",test4
34,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Pueblo Convention Center in Pueblo, Colorado - October 3, 2016.txt",test38
35,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Remembrance Project Luncheon at the Omni Houston Hotel at Westside in Houston, Texas - September 17, 2016.txt",test17
36,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Renaissance Hotel in Columbus, Ohio - October 13, 2016.txt",test23
37,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Reno-Sparks Convention Center in Reno, Nevada - October 5, 2016.txt",test28
38,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Roberts Centre in Wilmington, Ohio - September 1, 2016.txt",test5
39,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Shale Insight TM Conferencee at the David L. Lawrence Convention Center in Pittsburgh, Pennsylvania - September 22, 2016.txt",test42
40,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the South Florida Fair Expo Center in West Palm Beach, Florida - October 13, 2016.txt",test30
41,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Suburban Collection Showplace in Novi, Michigan - September 30, 2016.txt",test14
42,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Union League of Philadelphia in Philadelphia, Pennsylvania - September 7, 2016.txt",test52
43,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the US Cellular Center in Asheville, North Carolina - September 12, 2016.txt",test51
44,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the Washington County Fair Park in West Bend, Wisconsin - August 16, 2016.txt",test48
45,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the WNC Agricultural Center's Davis Event Center in Fletcher, North Carolina - October 21, 2016.txt",test32
46,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at the XFinity Arena in Everett, Washington - August 30, 2016.txt",test21
47,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at Toyota of Portsmouth in Portsmouth, New Hampshire  - October 15, 2016.txt",test8
48,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at Trump SoHo in New York City - June 22, 2016.txt",test26
49,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks at Youngstown State University in Youngstown, Ohio - August 15, 2016.txt",test25
50,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks in New York City Accepting Election as the 45th President of the United States - November 9, 2016.txt",test44
51,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks in Virginia Beach, Virginia - July 11, 2016.txt",test43
52,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks Introducing Governor Mike Pence as the 2016 Republican Vice Presidential Nominee in New York City - July 16, 2016.txt",test45
53,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks on Foreign Policy at the National Press Club in Washington, DC - April 27, 2016.txt",test7
54,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks on Immigration at the Phoenix Convention Center in Phoenix, Arizona - August 31, 2016.txt",test10
55,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks on Proposals for the First 100 Days in Office at the Eisenhower Complex in Gettysburg, Pennsylvania - October 22, 2016.txt",test34
56,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks to the 11th Annual Values Voter Summit in Washington, DC Omni Shoreham Hotel, Washington, D.C. - September 9, 2016.txt",test24
57,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks to the American Legion in Cincinnati, Ohio - September 1, 2016.txt",test29
58,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks to the Detroit Economic Club - August 8, 2016.txt",test37
59,TrumpRemarks,"./TrumpTexts/TrumpRemarks/raw/Donald J. Trump: Remarks to the Economic Club of New York at the Waldorf Astoria in New York City - September 15, 2016.txt",test2
60,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Press Release - Statement by Donald J. Trump in Response to Cruz and Kasich Campaigns - April 24, 2016.txt",test24
61,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Press Release - Statement by Donald J. Trump Responding to the Most Recent Outburst From Ted Cruz - May 3, 2016.txt",test9
62,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement - Donald J. Trump is Pro-Life - February 16, 2016.txt",test30
63,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump in Response to Hillary Clinton - July 14, 2015.txt",test8
64,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump in Response to Hillary Clinton - May 19, 2016.txt",test0
65,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump in Response to Lindsey Graham - May 6, 2016.txt",test18
66,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump in Response to Ted Cruz Vice President Selection - April 27, 2016.txt",test17
67,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump in Response to the Pope - February 18, 2016.txt",test31
68,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on AFL-CIO Endorsement of Hillary Clinton - June 16, 2016.txt",test20
69,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Atlantic City Record - July 6, 2016.txt",test15
70,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Continued Terrorist Attacks Against Israeli Citizens - July 1, 2016.txt",test6
71,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Debating Bernie Sanders - May 27, 2016.txt",test12
72,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Executive Amnesty Ruling - June 23, 2016.txt",test19
73,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on False Accusation from Hillary Clinton - July 4, 2016.txt",test32
74,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Hallel Yaffa Ariel - July 1, 2016.txt",test10
75,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Hillary Clinton's Bad Judgment and the Rigged System - July 5, 2016.txt",test7
76,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Justice Scalia - February 13, 2016.txt",test33
77,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on New Census Data Showing Record Immigration Growth - March 7, 2016.txt",test28
78,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Position on Visas - March 3, 2016.txt",test21
79,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Receiving Historic Endorsement From America's Border Patrol Agents - March 30, 2016.txt",test16
80,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Record of Health - December 14, 2015.txt",test22
81,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on the Budget Deal - December 17, 2015.txt",test2
82,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on the Iran Agreement - July 15, 2015.txt",test4
83,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on the Shootings of Police Officers in Dallas - July 8, 2016.txt",test29
84,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Unauthorized RNC Fundraising Notice - February 13, 2016.txt",test34
85,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump on Veterans Day - November 11, 2015.txt",test25
86,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump Regarding Abortion - March 30, 2016.txt",test1
87,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump Regarding the British Referendum on E.U. Membership - June 24, 2016.txt",test13
88,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump Regarding Tragic Terrorist Attack in Orlando, Florida - June 12, 2016.txt",test3
89,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump Regarding Trump University - June 7, 2016.txt",test26
90,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump Regarding West Virginia and Nebraska Primary Victories - May 10, 2016.txt",test23
91,TrumpStatements,"./TrumpTexts/TrumpStatements/raw/Donald J. Trump: Statement by Donald J. Trump Responding to Cruz Accusations on National Enquirer Story - March 25, 2016.txt",test5
